home_id,home_link,kamers,prijs,wonen
Fonteinkruidstraat 100,https://funda.nl/koop/verkocht/amsterdam/appartement-40993154-fonteinkruidstraat-100/,3 kamers,€ 507.500 v.o.n.,99 m²
Fonteinkruidstraat 102,https://funda.nl/koop/verkocht/amsterdam/appartement-40069358-fonteinkruidstraat-102/,3 kamers,€ 477.500 v.o.n.,99 m²
Papaverweg (Bouwnr. 1),https://funda.nl/koop/verkocht/amsterdam/appartement-40459651-papaverweg-bouwnr-1/,1 kamer,€ 437.500 v.o.n.,99 m²
Wiborgeiland 117,https://funda.nl/koop/amsterdam/appartement-49313862-wiborgeiland-117/,6 kamers,€ 906.200 v.o.n.,168 m²
Wiborgeiland 118,https://funda.nl/koop/amsterdam/appartement-49313861-wiborgeiland-118/,6 kamers,€ 906.200 v.o.n.,168 m²
Wiborgeiland 138,https://funda.nl/koop/amsterdam/appartement-49313873-wiborgeiland-138/,6 kamers,€ 906.200 v.o.n.,168 m²
Wiborgeiland 140,https://funda.nl/koop/amsterdam/appartement-49313875-wiborgeiland-140/,6 kamers,€ 906.200 v.o.n.,168 m²
Wiborgeiland 142,https://funda.nl/koop/amsterdam/appartement-49313877-wiborgeiland-142/,6 kamers,€ 906.200 v.o.n.,168 m²
Wiborgeiland 143,https://funda.nl/koop/amsterdam/appartement-49313878-wiborgeiland-143/,6 kamers,€ 906.200 v.o.n.,169 m²
Wiborgeiland 141,https://funda.nl/koop/verkocht/amsterdam/appartement-49313876-wiborgeiland-141/,6 kamers,€ 906.200 v.o.n.,168 m²
Wiborgeiland 159,https://funda.nl/koop/amsterdam/appartement-40714396-wiborgeiland-159/,7 kamers,€ 1.176.270 v.o.n.,224 m²
Wiborgeiland 94,https://funda.nl/koop/amsterdam/appartement-40525005-wiborgeiland-94/,7 kamers,€ 1.176.270 v.o.n.,224 m²
Wiborgeiland 95,https://funda.nl/koop/amsterdam/appartement-40620237-wiborgeiland-95/,7 kamers,€ 1.176.270 v.o.n.,224 m²
Wiborgeiland 162,https://funda.nl/koop/amsterdam/appartement-40437952-wiborgeiland-162/,4 kamers,€ 934.000 v.o.n.,185 m²
Wiborgeiland 171,https://funda.nl/koop/amsterdam/appartement-40437062-wiborgeiland-171/,7 kamers,€ 1.573.440 v.o.n.,232 m²
Frans van Mierisstraat 90 A-B,https://funda.nl/koop/amsterdam/appartement-40485265-frans-van-mierisstraat-90-a-b/,5 kamers,€ 3.875.000 v.o.n.,391 m²
Hondecoeterstraat 14 A,https://funda.nl/koop/amsterdam/appartement-40485267-hondecoeterstraat-14-a/,5 kamers,€ 3.175.000 v.o.n.,320 m²
Hondecoeterstraat 14 E,https://funda.nl/koop/amsterdam/appartement-40485266-hondecoeterstraat-14-e/,5 kamers,€ 3.175.000 v.o.n.,318 m²
Depot Zuid 4 (Bouwnr. 4),https://funda.nl/koop/verkocht/amsterdam/appartement-40485268-depot-zuid-4-bouwnr-4/,5 kamers,€ 3.650.000 v.o.n.,405 m²
revaleiland (Bouwnr. 01),https://funda.nl/koop/amsterdam/appartement-49235658-revaleiland-bouwnr-01/,6 kamers,€ 1.064.294 v.o.n.,266 m²
revaleiland (Bouwnr. 02),https://funda.nl/koop/amsterdam/appartement-40463553-revaleiland-bouwnr-02/,6 kamers,€ 949.556 v.o.n.,232 m²
revaleiland (Bouwnr. 11),https://funda.nl/koop/amsterdam/appartement-49384166-revaleiland-bouwnr-11/,6 kamers,€ 1.146.587 v.o.n.,258 m²
revaleiland (Bouwnr. 12),https://funda.nl/koop/amsterdam/appartement-49235718-revaleiland-bouwnr-12/,7 kamers,€ 1.175.075 v.o.n.,270 m²
revaleiland (Bouwnr. 22),https://funda.nl/koop/amsterdam/appartement-49221297-revaleiland-bouwnr-22/,7 kamers,€ 1.175.075 v.o.n.,270 m²
revaleiland (Bouwnr. 23),https://funda.nl/koop/amsterdam/appartement-49235719-revaleiland-bouwnr-23/,7 kamers,€ 1.146.587 v.o.n.,258 m²
Revaleiland (Bouwnr. 21),https://funda.nl/koop/amsterdam/appartement-40463540-revaleiland-bouwnr-21/,6 kamers,€ 1.028.685 v.o.n.,232 m²
revaleiland (Bouwnr. 03),https://funda.nl/koop/verkocht/amsterdam/appartement-49235097-revaleiland-bouwnr-03/,6 kamers,€ 985.165 v.o.n.,241 m²
revaleiland (Bouwnr. 04),https://funda.nl/koop/verkocht/amsterdam/appartement-49221296-revaleiland-bouwnr-04/,3 kamers,€ 454.993 v.o.n.,102 m²
revaleiland (Bouwnr. 20),https://funda.nl/koop/verkocht/amsterdam/appartement-40463542-revaleiland-bouwnr-20/,6 kamers,€ 1.028.685 v.o.n.,241 m²
revaleiland (Bouwnr. 84),https://funda.nl/koop/amsterdam/appartement-49235780-revaleiland-bouwnr-84/,4 kamers,€ 1.099.901 v.o.n.,192 m²
revaleiland (Bouwnr. 87),https://funda.nl/koop/amsterdam/appartement-49300224-revaleiland-bouwnr-87/,4 kamers,€ 1.048.469 v.o.n.,160 m²
revaleiland (Bouwnr. 88),https://funda.nl/koop/amsterdam/appartement-49235781-revaleiland-bouwnr-88/,4 kamers,€ 909.991 v.o.n.,143 m²
revaleiland (Bouwnr. 90),https://funda.nl/koop/amsterdam/appartement-49221269-revaleiland-bouwnr-90/,4 kamers,€ 1.131.554 v.o.n.,197 m²
Revaleiland (Bouwnr. 86),https://funda.nl/koop/amsterdam/appartement-40463541-revaleiland-bouwnr-86/,4 kamers,€ 1.068.250 v.o.n.,166 m²
revaleiland (Bouwnr. 83),https://funda.nl/koop/verkocht/amsterdam/appartement-49235095-revaleiland-bouwnr-83/,4 kamers,€ 1.107.815 v.o.n.,196 m²
revaleiland (Bouwnr. 85),https://funda.nl/koop/verkocht/amsterdam/appartement-49221268-revaleiland-bouwnr-85/,4 kamers,€ 890.208 v.o.n.,143 m²
revaleiland (Bouwnr. 91),https://funda.nl/koop/verkocht/amsterdam/appartement-49233008-revaleiland-bouwnr-91/,4 kamers,€ 909.991 v.o.n.,144 m²
revaleiland (Bouwnr. 92),https://funda.nl/koop/verkocht/amsterdam/appartement-49235782-revaleiland-bouwnr-92/,4 kamers,€ 1.048.469 v.o.n.,160 m²
revaleiland (Bouwnr. 93),https://funda.nl/koop/verkocht/amsterdam/appartement-49238362-revaleiland-bouwnr-93/,4 kamers,€ 1.068.250 v.o.n.,168 m²
revaleiland (Bouwnr. 36),https://funda.nl/koop/amsterdam/appartement-40463599-revaleiland-bouwnr-36/,4 kamers,€ 751.732 v.o.n.,155 m²
revaleiland (Bouwnr. 56),https://funda.nl/koop/amsterdam/appartement-49238245-revaleiland-bouwnr-56/,4 kamers,€ 759.644 v.o.n.,155 m²
revaleiland (Bouwnr. 28),https://funda.nl/koop/amsterdam/appartement-40463565-revaleiland-bouwnr-28/,4 kamers,€ 727.993 v.o.n.,148 m²
revaleiland (Bouwnr. 53),https://funda.nl/koop/amsterdam/appartement-49311553-revaleiland-bouwnr-53/,4 kamers,€ 767.558 v.o.n.,155 m²
Revaleiland (Bouwnr. 72),https://funda.nl/koop/verkocht/amsterdam/appartement-40463566-revaleiland-bouwnr-72/,3 kamers,€ 625.124 v.o.n.,107 m²
revaleiland (Bouwnr. 25),https://funda.nl/koop/verkocht/amsterdam/appartement-49384036-revaleiland-bouwnr-25/,4 kamers,€ 727.993 v.o.n.,149 m²
revaleiland (Bouwnr. 37),https://funda.nl/koop/verkocht/amsterdam/appartement-49245169-revaleiland-bouwnr-37/,3 kamers,€ 613.254 v.o.n.,108 m²
revaleiland (Bouwnr. 43),https://funda.nl/koop/verkocht/amsterdam/appartement-40463591-revaleiland-bouwnr-43/,4 kamers,€ 735.907 v.o.n.,149 m²
revaleiland (Bouwnr. 44),https://funda.nl/koop/verkocht/amsterdam/appartement-40463408-revaleiland-bouwnr-44/,3 kamers,€ 490.602 v.o.n.,99 m²
revaleiland (Bouwnr. 47),https://funda.nl/koop/verkocht/amsterdam/appartement-49238247-revaleiland-bouwnr-47/,4 kamers,€ 585.559 v.o.n.,107 m²
revaleiland (Bouwnr. 52),https://funda.nl/koop/verkocht/amsterdam/appartement-40463567-revaleiland-bouwnr-52/,3 kamers,€ 609.299 v.o.n.,107 m²
revaleiland (Bouwnr. 65),https://funda.nl/koop/verkocht/amsterdam/appartement-49384039-revaleiland-bouwnr-65/,3 kamers,€ 498.514 v.o.n.,99 m²
revaleiland (Bouwnr. 15),https://funda.nl/koop/amsterdam/appartement-40422657-revaleiland-bouwnr-15/,4 kamers,€ 652.819 v.o.n.,155 m²
Revaleiland (Bouwnr. 1),https://funda.nl/koop/amsterdam/appartement-40458082-revaleiland-bouwnr-1/,3 kamers,€ 528.128 v.o.n.,109 m²
Revaleiland (Bouwnr. 2),https://funda.nl/koop/amsterdam/appartement-40458956-revaleiland-bouwnr-2/,3 kamers,€ 534.100 v.o.n.,109 m²
Revaleiland (Bouwnr. 5),https://funda.nl/koop/verkocht/amsterdam/appartement-40458955-revaleiland-bouwnr-5/,3 kamers,€ 633.302 v.o.n.,130 m²
Revaleiland (Bouwnr. 6),https://funda.nl/koop/verkocht/amsterdam/appartement-40458838-revaleiland-bouwnr-6/,3 kamers,€ 633.302 v.o.n.,130 m²
Revaleiland (Bouwnr. 7),https://funda.nl/koop/verkocht/amsterdam/appartement-40458093-revaleiland-bouwnr-7/,3 kamers,€ 534.100 v.o.n.,109 m²
Revaleiland (Bouwnr. 129),https://funda.nl/koop/amsterdam/appartement-40458030-revaleiland-bouwnr-129/,4 kamers,€ 791.592 v.o.n.,142 m²
Revaleiland (Bouwnr. 131),https://funda.nl/koop/amsterdam/appartement-40458032-revaleiland-bouwnr-131/,4 kamers,€ 779.576 v.o.n.,142 m²
Narva Eiland West (Bouwnr. 1),https://funda.nl/koop/amsterdam/huis-49295376-narva-eiland-west-bouwnr-1/,8 kamers,€ 1.131.408 v.o.n.,202 m²
Narva Eiland West (Bouwnr. 13+27),https://funda.nl/koop/verkocht/amsterdam/huis-49049776-narva-eiland-west-bouwnr-13-27/,8 kamers,€ 1.130.177 v.o.n.,204 m²
Narva Eiland West (Bouwnr. 14+28),https://funda.nl/koop/verkocht/amsterdam/huis-49049777-narva-eiland-west-bouwnr-14-28/,8 kamers,€ 1.130.177 v.o.n.,204 m²
Narva Eiland West (Bouwnr. 7+22),https://funda.nl/koop/verkocht/amsterdam/huis-49049761-narva-eiland-west-bouwnr-7-22/,8 kamers,€ 1.130.465 v.o.n.,204 m²
Narva-eiland 3,https://funda.nl/koop/verkocht/amsterdam/appartement-40994306-narva-eiland-3/,5 kamers,€ 923.114 v.o.n.,152 m²
Narva-eiland 33,https://funda.nl/koop/verkocht/amsterdam/appartement-40994305-narva-eiland-33/,7 kamers,€ 1.131.408 v.o.n.,202 m²
Narva-eiland 53 +55,https://funda.nl/koop/verkocht/amsterdam/appartement-40456005-narva-eiland-53-55/,7 kamers,€ 1.165.864 v.o.n.,211 m²
Narva-eiland 69,https://funda.nl/koop/verkocht/amsterdam/appartement-40583571-narva-eiland-69/,7 kamers,€ 1.130.177 v.o.n.,204 m²
Berzeliusstraat 23,https://funda.nl/huur/amsterdam/appartement-40211718-berzeliusstraat-23/,3 kamers,€ 1.500 /mnd,77 m²
Fibigerstraat 8,https://funda.nl/huur/amsterdam/appartement-40211130-fibigerstraat-8/,4 kamers,€ 1.700 /mnd,108 m²
Fibigerstraat 5,https://funda.nl/huur/amsterdam/huis-40211122-fibigerstraat-5/,4 kamers,€ 1.850 /mnd,104 m²
Hugo de Vrieslaan 35,https://funda.nl/huur/amsterdam/huis-40211132-hugo-de-vrieslaan-35/,4 kamers,€ 1.695 /mnd,99 m²
Pampuslaan (Bouwnr. 1),https://funda.nl/koop/amsterdam/appartement-40202518-pampuslaan-bouwnr-1/,3 kamers,€ 276.000 k.k.,60 m²
Pampuslaan (Bouwnr. 2),https://funda.nl/koop/amsterdam/appartement-40202519-pampuslaan-bouwnr-2/,3 kamers,€ 297.500 k.k.,70 m²
Pampuslaan (Bouwnr. 3),https://funda.nl/koop/amsterdam/appartement-40202510-pampuslaan-bouwnr-3/,3 kamers,€ 361.250 k.k.,85 m²
Pampuslaan (Bouwnr. 4),https://funda.nl/koop/amsterdam/appartement-40202511-pampuslaan-bouwnr-4/,3 kamers,€ 425.000 k.k.,100 m²
Pampuslaan (Bouwnr. 5),https://funda.nl/koop/amsterdam/appartement-40202512-pampuslaan-bouwnr-5/,4 kamers,€ 552.500 k.k.,130 m²
Pampuslaan (Bouwnr. 6),https://funda.nl/koop/amsterdam/appartement-40202523-pampuslaan-bouwnr-6/,4 kamers,€ 680.000 k.k.,160 m²
Pampuslaan (Bouwnr. 7),https://funda.nl/koop/amsterdam/appartement-40202524-pampuslaan-bouwnr-7/,5 kamers,€ 850.000 k.k.,200 m²
Meidoornplein 1 hs,https://funda.nl/koop/amsterdam/appartement-40289786-meidoornplein-1-hs/,2 kamers,€ 305.000 v.o.n.,42 m²
Meidoornplein 11 hs,https://funda.nl/koop/amsterdam/appartement-40289774-meidoornplein-11-hs/,2 kamers,€ 305.000 v.o.n.,43 m²
Meidoornplein 13 hs,https://funda.nl/koop/amsterdam/appartement-40289777-meidoornplein-13-hs/,2 kamers,€ 305.000 v.o.n.,43 m²
Meidoornplein 15 hs,https://funda.nl/koop/amsterdam/appartement-40289770-meidoornplein-15-hs/,2 kamers,€ 340.000 v.o.n.,52 m²
Meidoornplein 17 hs,https://funda.nl/koop/amsterdam/appartement-40289772-meidoornplein-17-hs/,2 kamers,€ 310.000 v.o.n.,43 m²
Meidoornplein 19 hs,https://funda.nl/koop/amsterdam/appartement-40289784-meidoornplein-19-hs/,2 kamers,€ 310.000 v.o.n.,43 m²
Meidoornplein 3 hs,https://funda.nl/koop/amsterdam/appartement-40289789-meidoornplein-3-hs/,2 kamers,€ 300.000 v.o.n.,43 m²
Meidoornplein 5 hs,https://funda.nl/koop/amsterdam/appartement-40289781-meidoornplein-5-hs/,2 kamers,€ 300.000 v.o.n.,43 m²
Meidoornplein 7 hs,https://funda.nl/koop/amsterdam/appartement-40289793-meidoornplein-7-hs/,2 kamers,€ 300.000 v.o.n.,44 m²
Meidoornplein 9 hs,https://funda.nl/koop/amsterdam/appartement-40289797-meidoornplein-9-hs/,2 kamers,€ 310.000 v.o.n.,44 m²
Meidoornplein 1 vrd,https://funda.nl/koop/amsterdam/appartement-40289685-meidoornplein-1-vrd/,4 kamers,€ 475.000 v.o.n.,74 m²
Meidoornplein 11 vrd,https://funda.nl/koop/amsterdam/appartement-40289669-meidoornplein-11-vrd/,4 kamers,€ 465.000 v.o.n.,73 m²
Meidoornplein 13 vrd,https://funda.nl/koop/amsterdam/appartement-40289660-meidoornplein-13-vrd/,4 kamers,€ 465.000 v.o.n.,73 m²
Meidoornplein 15 vrd,https://funda.nl/koop/amsterdam/appartement-40289663-meidoornplein-15-vrd/,4 kamers,€ 525.000 v.o.n.,89 m²
Meidoornplein 17 vrd,https://funda.nl/koop/amsterdam/appartement-40289674-meidoornplein-17-vrd/,4 kamers,€ 470.000 v.o.n.,73 m²
Meidoornplein 19 vrd,https://funda.nl/koop/amsterdam/appartement-40289671-meidoornplein-19-vrd/,4 kamers,€ 479.000 v.o.n.,74 m²
Meidoornplein 3 vrd,https://funda.nl/koop/amsterdam/appartement-40289691-meidoornplein-3-vrd/,4 kamers,€ 465.000 v.o.n.,73 m²
Meidoornplein 5 vrd,https://funda.nl/koop/amsterdam/appartement-40289608-meidoornplein-5-vrd/,4 kamers,€ 470.000 v.o.n.,73 m²
Meidoornplein 7 vrd,https://funda.nl/koop/amsterdam/appartement-40289616-meidoornplein-7-vrd/,4 kamers,€ 479.000 v.o.n.,78 m²
Meidoornplein 9 vrd,https://funda.nl/koop/amsterdam/appartement-40289619-meidoornplein-9-vrd/,4 kamers,€ 479.000 v.o.n.,78 m²
En Bloc (Bouwnr. 11),https://funda.nl/koop/amsterdam/appartement-40426157-en-bloc-bouwnr-11/,5 kamers,€ 660.233 v.o.n.,138 m²
Bouwnummer (Bouwnr. 2),https://funda.nl/koop/verkocht/amsterdam/appartement-40426126-bouwnummer-bouwnr-2/,3 kamers,€ 411.765 v.o.n.,99 m²
Bouwnummer (Bouwnr. 8),https://funda.nl/koop/verkocht/amsterdam/appartement-40426135-bouwnummer-bouwnr-8/,3 kamers,€ 417.485 v.o.n.,99 m²
Bouwnummer (Bouwnr. 9),https://funda.nl/koop/verkocht/amsterdam/appartement-40426250-bouwnummer-bouwnr-9/,3 kamers,€ 685.491 v.o.n.,151 m²
Bouwnummer (Bouwnr. 17),https://funda.nl/koop/verkocht/amsterdam/appartement-40426207-bouwnummer-bouwnr-17/,4 kamers,€ 527.639 v.o.n.,104 m²
Bouwnummer (Bouwnr. 42),https://funda.nl/koop/verkocht/amsterdam/appartement-40426306-bouwnummer-bouwnr-42/,5 kamers,€ 674.485 v.o.n.,160 m²
Bouwnummer (Bouwnr. 59),https://funda.nl/koop/verkocht/amsterdam/appartement-40426302-bouwnummer-bouwnr-59/,5 kamers,€ 832.493 v.o.n.,152 m²
Bouwnummer (Bouwnr. 35),https://funda.nl/koop/verkocht/amsterdam/appartement-40426324-bouwnummer-bouwnr-35/,6 kamers,€ 797.512 v.o.n.,185 m²
Aan het IJ  | The Twins (Bouwnr. 1501),https://funda.nl/koop/amsterdam/appartement-40297175-aan-het-ij-the-twins-bouwnr-1501/,4 kamers,€ 1.095.000 v.o.n.,170 m²
Aan het IJ  | The Twins (Bouwnr. 1502),https://funda.nl/koop/amsterdam/appartement-40297176-aan-het-ij-the-twins-bouwnr-1502/,3 kamers,€ 740.000 v.o.n.,113 m²
Aan het IJ  | The Twins (Bouwnr. 1503),https://funda.nl/koop/amsterdam/appartement-40297177-aan-het-ij-the-twins-bouwnr-1503/,4 kamers,€ 795.000 v.o.n.,121 m²
Aan het IJ  | The Twins (Bouwnr. 1504),https://funda.nl/koop/amsterdam/appartement-40297178-aan-het-ij-the-twins-bouwnr-1504/,3 kamers,€ 695.000 v.o.n.,119 m²
Aan het IJ  | The Twins (Bouwnr. 1505),https://funda.nl/koop/amsterdam/appartement-40297179-aan-het-ij-the-twins-bouwnr-1505/,3 kamers,€ 795.000 v.o.n.,132 m²
Aan het IJ  | The Twins (Bouwnr. 1506),https://funda.nl/koop/amsterdam/appartement-40297170-aan-het-ij-the-twins-bouwnr-1506/,3 kamers,€ 695.000 v.o.n.,107 m²
Aan het IJ  | The Twins (Bouwnr. 2501),https://funda.nl/koop/amsterdam/appartement-40297171-aan-het-ij-the-twins-bouwnr-2501/,4 kamers,€ 945.000 v.o.n.,150 m²
Aan het IJ  | The Twins (Bouwnr. 2502),https://funda.nl/koop/amsterdam/appartement-40297172-aan-het-ij-the-twins-bouwnr-2502/,3 kamers,€ 825.000 v.o.n.,133 m²
Aan het IJ  | The Twins (Bouwnr. 2503),https://funda.nl/koop/amsterdam/appartement-40297183-aan-het-ij-the-twins-bouwnr-2503/,3 kamers,€ 650.000 v.o.n.,95 m²
Aan het IJ  | The Twins (Bouwnr. 2504),https://funda.nl/koop/amsterdam/appartement-40297184-aan-het-ij-the-twins-bouwnr-2504/,3 kamers,€ 665.000 v.o.n.,110 m²
Aan het IJ  | The Twins (Bouwnr. 2505),https://funda.nl/koop/amsterdam/appartement-40297185-aan-het-ij-the-twins-bouwnr-2505/,2 kamers,€ 395.000 v.o.n.,68 m²
Aan het IJ  | The Twins (Bouwnr. 2506),https://funda.nl/koop/amsterdam/appartement-40297186-aan-het-ij-the-twins-bouwnr-2506/,1 kamer,€ 377.000 v.o.n.,70 m²
Aan het IJ  | The Twins (Bouwnr. 2507),https://funda.nl/koop/amsterdam/appartement-40297187-aan-het-ij-the-twins-bouwnr-2507/,1 kamer,€ 375.000 v.o.n.,70 m²
Aan het IJ  | The Twins (Bouwnr. 2508),https://funda.nl/koop/amsterdam/appartement-40297188-aan-het-ij-the-twins-bouwnr-2508/,3 kamers,€ 412.000 v.o.n.,70 m²
Aan het IJ  | The Twins (Bouwnr. 2509),https://funda.nl/koop/amsterdam/appartement-40297189-aan-het-ij-the-twins-bouwnr-2509/,3 kamers,€ 745.000 v.o.n.,119 m²
Aan het IJ | The Twins (Bouwnr. 1601),https://funda.nl/koop/amsterdam/appartement-40297180-aan-het-ij-the-twins-bouwnr-1601/,4 kamers,€ 1.650.000 v.o.n.,208 m²
Aan het IJ | The Twins (Bouwnr. 1602),https://funda.nl/koop/amsterdam/appartement-40297181-aan-het-ij-the-twins-bouwnr-1602/,5 kamers,€ 1.395.000 v.o.n.,177 m²
Aan het IJ | The Twins (Bouwnr. 1603),https://funda.nl/koop/amsterdam/appartement-40297182-aan-het-ij-the-twins-bouwnr-1603/,4 kamers,€ 1.395.000 v.o.n.,181 m²
Aan het IJ | The Twins (Bouwnr. 2601),https://funda.nl/koop/amsterdam/appartement-40297193-aan-het-ij-the-twins-bouwnr-2601/,5 kamers,€ 1.550.000 v.o.n.,212 m²
Aan het IJ | The Twins (Bouwnr. 2602),https://funda.nl/koop/amsterdam/appartement-40297194-aan-het-ij-the-twins-bouwnr-2602/,6 kamers,€ 1.800.000 v.o.n.,246 m²
Aan het IJ | The Twins (Bouwnr. 2603),https://funda.nl/koop/amsterdam/appartement-40297195-aan-het-ij-the-twins-bouwnr-2603/,5 kamers,€ 1.650.000 v.o.n.,201 m²
Bouwnummer 309 (Bouwnr. 309),https://funda.nl/koop/amsterdam/appartement-40691366-bouwnummer-309-bouwnr-309/,3 kamers,€ 354.878 v.o.n.,93 m²
Bouwnummer 346 (Bouwnr. 346),https://funda.nl/koop/verkocht/amsterdam/appartement-40691367-bouwnummer-346-bouwnr-346/,3 kamers,€ 410.757 v.o.n.,99 m²
Bouwnummer 353 (Bouwnr. 353),https://funda.nl/koop/verkocht/amsterdam/appartement-40691369-bouwnummer-353-bouwnr-353/,3 kamers,€ 344.368 v.o.n.,86 m²
Bouwnummer 360 (Bouwnr. 360),https://funda.nl/koop/verkocht/amsterdam/appartement-40691361-bouwnummer-360-bouwnr-360/,3 kamers,€ 346.768 v.o.n.,86 m²
Bouwnummer 367 (Bouwnr. 367),https://funda.nl/koop/verkocht/amsterdam/appartement-40691362-bouwnummer-367-bouwnr-367/,3 kamers,€ 381.499 v.o.n.,87 m²
Bouwnummer 370 (Bouwnr. 370),https://funda.nl/koop/verkocht/amsterdam/appartement-40691373-bouwnummer-370-bouwnr-370/,3 kamers,€ 388.999 v.o.n.,87 m²
Bouwnummer 373 (Bouwnr. 373),https://funda.nl/koop/verkocht/amsterdam/appartement-40691374-bouwnummer-373-bouwnr-373/,3 kamers,€ 398.999 v.o.n.,87 m²
Bouwnummer 376 (Bouwnr. 376),https://funda.nl/koop/verkocht/amsterdam/appartement-40691375-bouwnummer-376-bouwnr-376/,3 kamers,€ 411.499 v.o.n.,87 m²
Bouwnummer 456 (Bouwnr. 456),https://funda.nl/koop/verkocht/amsterdam/appartement-40691376-bouwnummer-456-bouwnr-456/,3 kamers,€ 383.454 v.o.n.,98 m²
Bouwnummer 457 (Bouwnr. 457),https://funda.nl/koop/verkocht/amsterdam/appartement-40691377-bouwnummer-457-bouwnr-457/,3 kamers,€ 335.103 v.o.n.,84 m²
Bouwnummer 469 (Bouwnr. 469),https://funda.nl/koop/verkocht/amsterdam/appartement-40691378-bouwnummer-469-bouwnr-469/,3 kamers,€ 385.954 v.o.n.,98 m²
Bouwnummer 470 (Bouwnr. 470),https://funda.nl/koop/verkocht/amsterdam/appartement-40691379-bouwnummer-470-bouwnr-470/,3 kamers,€ 337.603 v.o.n.,84 m²
Bouwnummer 482 (Bouwnr. 482),https://funda.nl/koop/verkocht/amsterdam/appartement-40691370-bouwnummer-482-bouwnr-482/,3 kamers,€ 400.954 v.o.n.,98 m²
Bouwnummer 485 (Bouwnr. 485),https://funda.nl/koop/verkocht/amsterdam/appartement-40691371-bouwnummer-485-bouwnr-485/,3 kamers,€ 373.492 v.o.n.,81 m²
Bouwnummer 486 (Bouwnr. 486),https://funda.nl/koop/verkocht/amsterdam/appartement-40691372-bouwnummer-486-bouwnr-486/,3 kamers,€ 369.085 v.o.n.,79 m²
Bouwnummer 487 (Bouwnr. 487),https://funda.nl/koop/verkocht/amsterdam/appartement-40691383-bouwnummer-487-bouwnr-487/,3 kamers,€ 373.492 v.o.n.,81 m²
Bouwnummer 488 (Bouwnr. 488),https://funda.nl/koop/verkocht/amsterdam/appartement-40691384-bouwnummer-488-bouwnr-488/,3 kamers,€ 410.954 v.o.n.,98 m²
Bouwnummer 382 (Bouwnr. 382),https://funda.nl/koop/amsterdam/appartement-40691306-bouwnummer-382-bouwnr-382/,5 kamers,€ 663.400 v.o.n.,154 m²
Bouwnummer 380 (Bouwnr. 380),https://funda.nl/koop/verkocht/amsterdam/appartement-40691305-bouwnummer-380-bouwnr-380/,5 kamers,€ 640.900 v.o.n.,154 m²
Bouwnummer 318 (Bouwnr. 318),https://funda.nl/koop/verkocht/amsterdam/appartement-40691385-bouwnummer-318-bouwnr-318/,3 kamers,€ 441.234 v.o.n.,125 m²
Bouwnummer 327 (Bouwnr. 327),https://funda.nl/koop/verkocht/amsterdam/appartement-40691386-bouwnummer-327-bouwnr-327/,3 kamers,€ 450.154 v.o.n.,129 m²
Bouwnummer 336 (Bouwnr. 336),https://funda.nl/koop/verkocht/amsterdam/appartement-40691387-bouwnummer-336-bouwnr-336/,3 kamers,€ 470.154 v.o.n.,129 m²
Bouwnummer 345 (Bouwnr. 345),https://funda.nl/koop/verkocht/amsterdam/appartement-40691388-bouwnummer-345-bouwnr-345/,3 kamers,€ 482.654 v.o.n.,129 m²
Bouwnummer 352 (Bouwnr. 352),https://funda.nl/koop/verkocht/amsterdam/appartement-40691389-bouwnummer-352-bouwnr-352/,3 kamers,€ 495.423 v.o.n.,128 m²
Bouwnummer 359 (Bouwnr. 359),https://funda.nl/koop/verkocht/amsterdam/appartement-40691380-bouwnummer-359-bouwnr-359/,3 kamers,€ 510.154 v.o.n.,129 m²
Bouwnummer 366 (Bouwnr. 366),https://funda.nl/koop/verkocht/amsterdam/appartement-40691381-bouwnummer-366-bouwnr-366/,3 kamers,€ 456.165 v.o.n.,116 m²
Bouwnummer 369 (Bouwnr. 369),https://funda.nl/koop/verkocht/amsterdam/appartement-40691393-bouwnummer-369-bouwnr-369/,3 kamers,€ 426.096 v.o.n.,107 m²
Bouwnummer 372 (Bouwnr. 372),https://funda.nl/koop/verkocht/amsterdam/appartement-40691394-bouwnummer-372-bouwnr-372/,3 kamers,€ 433.596 v.o.n.,107 m²
Bouwnummer 375 (Bouwnr. 375),https://funda.nl/koop/verkocht/amsterdam/appartement-40691395-bouwnummer-375-bouwnr-375/,3 kamers,€ 443.596 v.o.n.,107 m²
Bouwnummer 378 (Bouwnr. 378),https://funda.nl/koop/verkocht/amsterdam/appartement-40691396-bouwnummer-378-bouwnr-378/,3 kamers,€ 456.096 v.o.n.,107 m²
Bouwnummer 484 (Bouwnr. 484),https://funda.nl/koop/verkocht/amsterdam/appartement-40691397-bouwnummer-484-bouwnr-484/,3 kamers,€ 444.175 v.o.n.,104 m²
Bouwnummer 368 (Bouwnr. 368),https://funda.nl/koop/verkocht/amsterdam/appartement-40691398-bouwnummer-368-bouwnr-368/,4 kamers,€ 538.803 v.o.n.,134 m²
Bouwnummer 371 (Bouwnr. 371),https://funda.nl/koop/verkocht/amsterdam/appartement-40691399-bouwnummer-371-bouwnr-371/,4 kamers,€ 546.032 v.o.n.,135 m²
Bouwnummer 374 (Bouwnr. 374),https://funda.nl/koop/verkocht/amsterdam/appartement-40691390-bouwnummer-374-bouwnr-374/,4 kamers,€ 556.032 v.o.n.,135 m²
